No,year,month,day,hour,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,datetime
30814,2013,7,7,21,2,86,54,64,24,74.52,999,29,cv,1,0,0,2013/7/7:21:00:00
30815,2013,7,7,22,2,72,66,73,26,83.94,1000,29,NW,1,0.1,0.1,2013/7/7:22:00:00
30816,2013,7,7,23,2,72,66,94,26,88.94,1000,28,NW,2,0,0,2013/7/7:23:00:00
30817,2013,7,8,0,2,79,76,100,26,88.94,1000,28,cv,1,0,0,2013/7/8:0:00:00
30818,2013,7,8,1,2,92,77,96,26,88.94,1000,28,cv,2,0,0,2013/7/8:1:00:00
30819,2013,7,8,2,2,99,90,95,26,94.29,999,27,NW,1,0,0,2013/7/8:2:00:00
30820,2013,7,8,3,2,110,105,92,26,94.29,999,27,NW,2,0,0,2013/7/8:3:00:00
30821,2013,7,8,4,2,101,105,99,26,94.29,999,27,NW,4,0,0,2013/7/8:4:00:00
30822,2013,7,8,5,2,81,74,80,25,88.86,998,27,NW,7,0,0,2013/7/8:5:00:00
30823,2013,7,8,6,2,81,64,70,25,88.86,998,27,NW,8,0,0,2013/7/8:6:00:00
30824,2013,7,8,7,2,75,50,67,25,88.86,998,27,NW,10,0,0,2013/7/8:7:00:00
30825,2013,7,8,8,2,65,29,47,25,88.86,999,27,NW,12,0,0,2013/7/8:8:00:00
30826,2013,7,8,9,2,65,29,68,25,88.86,998,27,NW,15,0,0,2013/7/8:9:00:00
30827,2013,7,8,10,2,82,40,59,25,83.82,999,28,NW,17,0,0,2013/7/8:10:00:00
30828,2013,7,8,11,2,89,55,59,25,79.11,999,29,cv,1,0,0,2013/7/8:11:00:00
30829,2013,7,8,12,2,NA,57,79,26,83.94,999,29,NE,4,0,0,2013/7/8:12:00:00
30830,2013,7,8,13,2,104,73,110,26,83.94,998,29,NE,8,0.9,0.9,2013/7/8:13:00:00
30831,2013,7,8,14,2,104,73,86,26,83.94,998,29,cv,1,0.4,1.3,2013/7/8:14:00:00
30832,2013,7,8,15,2,111,67,94,26,88.94,997,28,NW,2,0.2,1.5,2013/7/8:15:00:00
30833,2013,7,8,16,2,88,67,62,26,88.94,997,28,NW,5,0,0,2013/7/8:16:00:00
30834,2013,7,8,17,2,61,61,57,26,100,996,26,NW,7,0.1,0.1,2013/7/8:17:00:00
30835,2013,7,8,18,2,NA,NA,34,26,100,997,26,NW,9,0,0,2013/7/8:18:00:00
30836,2013,7,8,19,2,37,32,43,26,94.29,996,27,NW,12,4.5,4.5,2013/7/8:19:00:00
30837,2013,7,8,20,2,37,31,44,26,100,997,26,NW,14,0,0,2013/7/8:20:00:00
30838,2013,7,8,21,2,41,32,37,26,100,997,26,NW,16,0.5,0.5,2013/7/8:21:00:00
30839,2013,7,8,22,2,29,24,34,25,94.25,998,26,NW,20,0.2,0.7,2013/7/8:22:00:00
30840,2013,7,8,23,2,29,24,31,25,94.25,998,26,NW,23,9.4,10.1,2013/7/8:23:00:00
30841,2013,7,9,0,2,29,33,38,25,100,998,25,NW,26,2.6,12.7,2013/7/9:0:00:00
30842,2013,7,9,1,2,29,33,27,25,100,997,25,NW,29,11,23.7,2013/7/9:1:00:00
30843,2013,7,9,2,2,13,23,21,25,100,997,25,NW,32,7.4,31.1,2013/7/9:2:00:00
30844,2013,7,9,3,2,12,23,25,24,94.2,997,25,cv,1,5.8,36.9,2013/7/9:3:00:00
30845,2013,7,9,4,2,16,27,28,25,100,996,25,NW,3,7.9,44.8,2013/7/9:4:00:00
30846,2013,7,9,5,2,16,27,32,25,100,996,25,NW,7,2.3,47.1,2013/7/9:5:00:00
30847,2013,7,9,6,2,38,40,45,25,100,996,25,NW,10,1.9,49,2013/7/9:6:00:00
30848,2013,7,9,7,2,38,35,39,25,100,997,25,NW,13,0.9,49.9,2013/7/9:7:00:00
30849,2013,7,9,8,2,38,35,27,25,100,997,25,NE,6,2.6,52.5,2013/7/9:8:00:00
30850,2013,7,9,9,2,34,32,32,25,100,997,25,NE,11,4.7,57.2,2013/7/9:9:00:00
30851,2013,7,9,10,2,30,28,39,24,94.2,997,25,NW,3,11.4,68.6,2013/7/9:10:00:00
30852,2013,7,9,11,2,30,28,37,24,100,997,24,NW,7,22.9,91.5,2013/7/9:11:00:00
30853,2013,7,9,12,2,NA,NA,42,24,100,997,24,NE,4,3.6,95.1,2013/7/9:12:00:00
30854,2013,7,9,13,2,37,29,38,24,100,997,24,NW,3,4.3,99.4,2013/7/9:13:00:00
30855,2013,7,9,14,2,37,32,35,24,100,997,24,NW,5,0.6,100,2013/7/9:14:00:00
30856,2013,7,9,15,2,35,30,44,24,100,997,24,NW,8,0.7,100.7,2013/7/9:15:00:00
30857,2013,7,9,16,2,38,25,36,24,100,997,24,NW,11,0.1,100.8,2013/7/9:16:00:00
30858,2013,7,9,17,2,37,28,34,24,100,996,24,NW,14,0,0,2013/7/9:17:00:00
30859,2013,7,9,18,2,27,32,37,24,94.2,996,25,NW,19,8.4,8.4,2013/7/9:18:00:00
30860,2013,7,9,19,2,27,32,25,24,100,997,24,NW,23,12.5,20.9,2013/7/9:19:00:00
30861,2013,7,9,20,2,24,26,27,24,100,997,24,NW,26,11,31.9,2013/7/9:20:00:00
30862,2013,7,9,21,2,26,26,27,24,100,998,24,NW,29,0.4,32.3,2013/7/9:21:00:00
30863,2013,7,9,22,2,20,25,19,24,100,999,24,NW,32,1.3,33.6,2013/7/9:22:00:00
30864,2013,7,9,23,2,20,25,22,24,100,998,24,NE,5,4.3,37.9,2013/7/9:23:00:00
30865,2013,7,10,0,2,11,25,14,23,100,998,23,NE,11,1.2,39.1,2013/7/10:0:00:00
30866,2013,7,10,1,2,10,17,13,23,100,998,23,NE,17,2.2,41.3,2013/7/10:1:00:00
30867,2013,7,10,2,2,6,18,17,22,94.12,998,23,NE,26,2.6,43.9,2013/7/10:2:00:00
30868,2013,7,10,3,2,3,18,16,22,94.12,998,23,NE,34,1,44.9,2013/7/10:3:00:00
30869,2013,7,10,4,2,3,15,20,22,94.12,998,23,NE,41,1.2,46.1,2013/7/10:4:00:00
30870,2013,7,10,5,2,11,15,18,22,100,998,22,NE,47,0,0,2013/7/10:5:00:00
30871,2013,7,10,6,2,14,13,20,22,94.12,998,23,NE,54,0.1,0.1,2013/7/10:6:00:00
30872,2013,7,10,7,2,13,15,16,22,94.12,999,23,NE,61,0,0,2013/7/10:7:00:00
30873,2013,7,10,8,2,13,15,14,22,100,999,22,NE,66,0.1,0.1,2013/7/10:8:00:00
30874,2013,7,10,9,2,14,13,12,22,100,1000,22,NE,72,0,0,2013/7/10:9:00:00
30875,2013,7,10,10,2,11,12,14,22,100,1001,22,NE,79,1.4,1.4,2013/7/10:10:00:00
30876,2013,7,10,11,2,9,13,19,22,100,1001,22,NE,85,4.6,6,2013/7/10:11:00:00
30877,2013,7,10,12,2,10,14,15,22,100,1001,22,NW,4,7.6,13.6,2013/7/10:12:00:00
30878,2013,7,10,13,2,14,12,14,22,100,1001,22,NW,8,20.5,34.1,2013/7/10:13:00:00
30879,2013,7,10,14,2,12,12,14,22,100,1001,22,NW,11,22.1,56.2,2013/7/10:14:00:00
30880,2013,7,10,15,2,10,14,9,22,100,1001,22,NW,17,19.2,75.4,2013/7/10:15:00:00
30881,2013,7,10,16,2,9,13,9,21,94.07,1001,22,NE,6,12,87.4,2013/7/10:16:00:00
30882,2013,7,10,17,2,9,13,14,22,100,1001,22,NW,4,26.5,113.9,2013/7/10:17:00:00
30883,2013,7,10,18,2,9,13,17,22,100,1001,22,NW,8,17,130.9,2013/7/10:18:00:00
30884,2013,7,10,19,2,12,12,10,22,100,1002,22,cv,0,4.2,135.1,2013/7/10:19:00:00
30885,2013,7,10,20,2,12,10,20,22,100,1003,22,NW,3,5,140.1,2013/7/10:20:00:00
30886,2013,7,10,21,2,11,11,10,22,100,1003,22,NW,6,3.2,143.3,2013/7/10:21:00:00
30887,2013,7,10,22,2,10,18,14,22,100,1004,22,NW,9,3,146.3,2013/7/10:22:00:00
30888,2013,7,10,23,2,10,18,10,22,100,1004,22,NW,11,12.1,158.4,2013/7/10:23:00:00
30889,2013,7,11,0,2,9,12,8,22,100,1005,22,cv,1,7.2,165.6,2013/7/11:0:00:00
30890,2013,7,11,1,2,8,24,8,22,100,1004,22,cv,2,2.2,167.8,2013/7/11:1:00:00
30891,2013,7,11,2,2,12,7,11,22,100,1004,22,cv,3,1.4,169.2,2013/7/11:2:00:00
30892,2013,7,11,3,2,11,11,11,22,100,1004,22,cv,4,0.1,169.3,2013/7/11:3:00:00
30893,2013,7,11,4,2,11,11,13,22,100,1003,22,cv,5,0.1,169.4,2013/7/11:4:00:00
30894,2013,7,11,5,2,12,9,18,22,100,1003,22,NW,2,0,0,2013/7/11:5:00:00
30895,2013,7,11,6,2,15,8,23,22,100,1004,22,NW,4,0.1,0.1,2013/7/11:6:00:00
30896,2013,7,11,7,2,19,11,14,22,100,1004,22,cv,1,0.1,0.2,2013/7/11:7:00:00
30897,2013,7,11,8,2,16,13,21,22,100,1005,22,NW,2,0.1,0.3,2013/7/11:8:00:00
30898,2013,7,11,9,2,15,12,33,22,100,1005,22,NW,4,0,0,2013/7/11:9:00:00
30899,2013,7,11,10,2,19,12,51,22,94.12,1005,23,NW,7,0,0,2013/7/11:10:00:00
30900,2013,7,11,11,2,44,15,60,23,94.16,1005,24,NE,3,0,0,2013/7/11:11:00:00
30901,2013,7,11,12,2,44,15,43,22,94.12,1005,23,NE,5,0.1,0.1,2013/7/11:12:00:00
30902,2013,7,11,13,2,50,28,45,22,88.62,1005,24,cv,1,0,0,2013/7/11:13:00:00
30903,2013,7,11,14,2,50,28,61,23,94.16,1005,24,cv,2,0,0,2013/7/11:14:00:00
30904,2013,7,11,15,2,56,33,50,23,88.7,1005,25,cv,3,0,0,2013/7/11:15:00:00
30905,2013,7,11,16,2,63,28,45,23,88.7,1004,25,cv,4,0,0,2013/7/11:16:00:00
30906,2013,7,11,17,2,54,25,49,23,88.7,1004,25,NE,2,0,0,2013/7/11:17:00:00
30907,2013,7,11,18,2,52,24,55,24,94.2,1004,25,cv,0,0,0,2013/7/11:18:00:00
30908,2013,7,11,19,2,55,28,67,24,94.2,1004,25,cv,0,0,0,2013/7/11:19:00:00
30909,2013,7,11,20,2,46,32,41,24,100,1005,24,cv,0,0,0,2013/7/11:20:00:00
30910,2013,7,11,21,2,37,28,35,24,100,1005,24,cv,1,0,0,2013/7/11:21:00:00
30911,2013,7,11,22,2,31,22,40,24,100,1006,24,cv,1,0,0,2013/7/11:22:00:00
30912,2013,7,11,23,2,31,25,43,24,100,1006,24,cv,1,0,0,2013/7/11:23:00:00
30913,2013,7,12,0,2,32,28,49,24,100,1006,24,cv,1,0,0,2013/7/12:0:00:00
30914,2013,7,12,1,2,36,24,40,23,100,1006,23,cv,1,0,0,2013/7/12:1:00:00
30915,2013,7,12,2,2,40,23,38,24,100,1005,24,cv,1,0,0,2013/7/12:2:00:00
30916,2013,7,12,3,2,39,23,32,23,100,1005,23,cv,1,1.5,1.5,2013/7/12:3:00:00
30917,2013,7,12,4,2,39,23,28,23,100,1005,23,cv,1,0.6,2.1,2013/7/12:4:00:00
30918,2013,7,12,5,2,42,21,29,23,100,1004,23,cv,1,0,0,2013/7/12:5:00:00
30919,2013,7,12,6,2,44,21,50,23,100,1004,23,cv,1,0,0,2013/7/12:6:00:00
30920,2013,7,12,7,2,43,19,52,23,100,1005,23,cv,1,0,0,2013/7/12:7:00:00
30921,2013,7,12,8,2,54,19,37,23,100,1005,23,cv,1,0,0,2013/7/12:8:00:00
30922,2013,7,12,9,2,60,20,41,24,100,1005,24,cv,1,0,0,2013/7/12:9:00:00
30923,2013,7,12,10,2,47,19,50,24,100,1006,24,cv,1,0,0,2013/7/12:10:00:00
30924,2013,7,12,11,2,61,28,62,24,100,1006,24,cv,1,0.3,0.3,2013/7/12:11:00:00
30925,2013,7,12,12,2,61,28,76,24,100,1006,24,cv,1,0,0,2013/7/12:12:00:00
30926,2013,7,12,13,2,75,64,93,25,100,1005,25,cv,1,0.1,0.1,2013/7/12:13:00:00
30927,2013,7,12,14,2,59,75,80,25,100,1005,25,cv,1,0,0,2013/7/12:14:00:00
30928,2013,7,12,15,2,55,54,72,26,100,1005,26,cv,1,0,0,2013/7/12:15:00:00
30929,2013,7,12,16,2,55,41,74,26,94.29,1004,27,cv,1,0,0,2013/7/12:16:00:00
30930,2013,7,12,17,2,60,41,75,26,94.29,1004,27,cv,1,0,0,2013/7/12:17:00:00
30931,2013,7,12,18,2,69,45,84,26,88.94,1003,28,cv,1,0,0,2013/7/12:18:00:00
30932,2013,7,12,19,2,66,53,88,26,94.29,1003,27,cv,1,0,0,2013/7/12:19:00:00
30933,2013,7,12,20,2,66,53,76,26,94.29,1004,27,NW,1,0,0,2013/7/12:20:00:00
30934,2013,7,12,21,2,64,56,81,26,100,1005,26,cv,0,0,0,2013/7/12:21:00:00
30935,2013,7,12,22,2,66,58,77,26,100,1005,26,cv,0,0,0,2013/7/12:22:00:00
30936,2013,7,12,23,2,92,52,74,26,100,1006,26,cv,0,0,0,2013/7/12:23:00:00
30937,2013,7,13,0,2,92,52,83,25,100,1005,25,cv,0,0,0,2013/7/13:0:00:00
30938,2013,7,13,1,2,90,54,96,25,100,1005,25,cv,1,0,0,2013/7/13:1:00:00
30939,2013,7,13,2,2,92,48,98,25,100,1005,25,cv,1,0,0,2013/7/13:2:00:00
30940,2013,7,13,3,2,57,60,71,25,100,1005,25,cv,1,0,0,2013/7/13:3:00:00
30941,2013,7,13,4,2,57,60,58,25,100,1005,25,cv,1,0,0,2013/7/13:4:00:00
30942,2013,7,13,5,2,52,60,59,25,100,1005,25,cv,1,4.3,4.3,2013/7/13:5:00:00
30943,2013,7,13,6,2,48,54,61,24,100,1005,24,cv,1,13.4,17.7,2013/7/13:6:00:00
30944,2013,7,13,7,2,47,53,57,25,100,1005,25,cv,1,1.5,19.2,2013/7/13:7:00:00
30945,2013,7,13,8,2,48,43,59,25,100,1005,25,cv,2,0,0,2013/7/13:8:00:00
30946,2013,7,13,9,2,51,43,57,25,100,1006,25,cv,2,0,0,2013/7/13:9:00:00
30947,2013,7,13,10,2,51,48,54,26,94.29,1005,27,cv,2,0,0,2013/7/13:10:00:00
30948,2013,7,13,11,2,56,52,59,27,89.02,1005,29,cv,3,0,0,2013/7/13:11:00:00
30949,2013,7,13,12,2,56,52,68,26,74.85,1005,31,cv,5,0,0,2013/7/13:12:00:00
30950,2013,7,13,13,2,73,46,58,25,66.66,1004,32,NE,1,0,0,2013/7/13:13:00:00
30951,2013,7,13,14,2,67,41,57,23,55.89,1004,33,SE,1,0,0,2013/7/13:14:00:00
30952,2013,7,13,15,2,66,42,54,23,52.86,1003,34,NE,1,0,0,2013/7/13:15:00:00
30953,2013,7,13,16,2,57,39,53,22,52.6,1002,33,NE,2,0,0,2013/7/13:16:00:00
30954,2013,7,13,17,2,58,48,58,23,55.89,1002,33,SE,4,0,0,2013/7/13:17:00:00
30955,2013,7,13,18,2,58,48,62,26,83.94,1001,29,cv,1,12.9,12.9,2013/7/13:18:00:00
30956,2013,7,13,19,2,62,48,39,25,94.25,1002,26,NW,4,0,0,2013/7/13:19:00:00
30957,2013,7,13,20,2,31,48,36,25,88.86,1002,27,cv,1,0,0,2013/7/13:20:00:00
30958,2013,7,13,21,2,47,46,43,25,94.25,1003,26,cv,1,0,0,2013/7/13:21:00:00
30959,2013,7,13,22,2,56,46,42,25,94.25,1004,26,NW,2,0,0,2013/7/13:22:00:00
30960,2013,7,13,23,2,70,49,50,25,100,1004,25,cv,0,0,0,2013/7/13:23:00:00
30961,2013,7,14,0,2,72,62,62,25,100,1004,25,cv,0,0,0,2013/7/14:0:00:00
30962,2013,7,14,1,2,72,62,60,25,100,1004,25,cv,0,0,0,2013/7/14:1:00:00
30963,2013,7,14,2,2,80,50,68,25,100,1004,25,cv,0,0,0,2013/7/14:2:00:00
30964,2013,7,14,3,2,85,49,68,24,100,1003,24,cv,0,0,0,2013/7/14:3:00:00
30965,2013,7,14,4,2,85,49,82,24,100,1003,24,cv,0,0,0,2013/7/14:4:00:00
30966,2013,7,14,5,2,86,56,83,24,100,1003,24,cv,0,0,0,2013/7/14:5:00:00
30967,2013,7,14,6,2,78,60,82,24,100,1003,24,cv,0,0,0,2013/7/14:6:00:00
30968,2013,7,14,7,2,75,60,81,24,100,1004,24,cv,0,0,0,2013/7/14:7:00:00
30969,2013,7,14,8,2,92,58,102,26,100,1004,26,cv,0,0,0,2013/7/14:8:00:00
30970,2013,7,14,9,2,83,68,82,26,88.94,1004,28,cv,0,0,0,2013/7/14:9:00:00
30971,2013,7,14,10,2,70,73,82,25,79.11,1004,29,cv,0,0,0,2013/7/14:10:00:00
30972,2013,7,14,11,2,67,71,83,24,62.79,1004,32,cv,0,0,0,2013/7/14:11:00:00
30973,2013,7,14,12,2,79,71,64,23,55.89,1003,33,SE,1,0,0,2013/7/14:12:00:00
30974,2013,7,14,13,2,70,50,74,24,59.36,1003,33,SE,2,0,0,2013/7/14:13:00:00
30975,2013,7,14,14,2,65,48,69,24,53.11,1002,35,SW,2,0,0,2013/7/14:14:00:00
30976,2013,7,14,15,2,57,52,66,23,52.86,1001,34,SW,5,0,0,2013/7/14:15:00:00
30977,2013,7,14,16,2,64,55,70,24,53.11,1001,35,SW,8,0,0,2013/7/14:16:00:00
30978,2013,7,14,17,2,68,56,68,23,50.01,1000,35,SW,10,0,0,2013/7/14:17:00:00
30979,2013,7,14,18,2,70,57,72,24,53.11,999,35,SE,3,0,0,2013/7/14:18:00:00
30980,2013,7,14,19,2,76,59,76,24,56.14,999,34,cv,1,0,0,2013/7/14:19:00:00
30981,2013,7,14,20,2,86,60,89,25,70.54,1000,31,cv,2,0,0,2013/7/14:20:00:00
30982,2013,7,14,21,2,101,71,88,27,84.05,1001,30,cv,2,0,0,2013/7/14:21:00:00
30983,2013,7,14,22,2,94,95,94,26,83.94,1002,29,cv,3,0,0,2013/7/14:22:00:00
30984,2013,7,14,23,2,112,80,103,NA,NA,NA,NA,NA,NA,0,0,2013/7/14:23:00:00
30985,2013,7,15,0,2,NA,83,85,26,83.94,1002,29,NE,2,0,0,2013/7/15:0:00:00
30986,2013,7,15,1,2,120,83,92,26,94.29,1002,27,NW,2,0,0,2013/7/15:1:00:00
30987,2013,7,15,2,2,120,89,148,26,94.29,1001,27,cv,1,0,0,2013/7/15:2:00:00
30988,2013,7,15,3,2,118,85,153,26,94.29,1001,27,cv,1,0,0,2013/7/15:3:00:00
30989,2013,7,15,4,2,118,85,117,26,94.29,1001,27,SW,2,0,0,2013/7/15:4:00:00
30990,2013,7,15,5,2,120,90,103,26,94.29,1001,27,SW,4,0,0,2013/7/15:5:00:00
30991,2013,7,15,6,2,79,92,75,25,94.25,1001,26,cv,0,0,0,2013/7/15:6:00:00
30992,2013,7,15,7,2,79,92,58,25,94.25,1002,26,cv,0,0,0,2013/7/15:7:00:00
30993,2013,7,15,8,2,68,80,43,25,88.86,1002,27,cv,0,0,0,2013/7/15:8:00:00
30994,2013,7,15,9,2,57,48,49,25,88.86,1002,27,cv,0,0,0,2013/7/15:9:00:00
30995,2013,7,15,10,2,55,48,57,26,83.94,1002,29,cv,0,0,0,2013/7/15:10:00:00
30996,2013,7,15,11,2,67,55,81,26,79.25,1001,30,cv,1,0,0,2013/7/15:11:00:00
30997,2013,7,15,12,2,108,75,96,25,70.54,1001,31,cv,2,0,0,2013/7/15:12:00:00
30998,2013,7,15,13,2,109,74,100,26,70.73,1001,32,NW,2,0,0,2013/7/15:13:00:00
30999,2013,7,15,14,2,109,74,111,25,63.01,1000,33,NW,4,0,0,2013/7/15:14:00:00
31000,2013,7,15,15,2,121,86,90,25,59.59,1000,34,NE,3,0,0,2013/7/15:15:00:00
31001,2013,7,15,16,2,108,71,87,25,63.01,999,33,NE,6,0,0,2013/7/15:16:00:00
31002,2013,7,15,17,2,88,64,69,23,55.89,999,33,NE,10,0,0,2013/7/15:17:00:00
31003,2013,7,15,18,2,72,61,61,24,59.36,999,33,NE,14,0.1,0.1,2013/7/15:18:00:00
31004,2013,7,15,19,2,56,61,40,23,66.25,1000,30,NW,4,0.1,0.2,2013/7/15:19:00:00
31005,2013,7,15,20,2,49,45,28,19,48.96,1002,31,NE,8,0.7,0.9,2013/7/15:20:00:00
31006,2013,7,15,21,2,17,27,26,21,65.83,1003,28,NE,18,0,0,2013/7/15:21:00:00
31007,2013,7,15,22,2,17,27,16,17,57.69,1004,26,NE,27,0,0,2013/7/15:22:00:00
31008,2013,7,15,23,2,8,23,21,17,57.69,1004,26,NW,5,0,0,2013/7/15:23:00:00
31009,2013,7,16,0,2,11,23,15,17,57.69,1004,26,NE,3,0,0,2013/7/16:0:00:00
31010,2013,7,16,1,2,11,39,16,17,57.69,1004,26,NW,1,0,0,2013/7/16:1:00:00
31011,2013,7,16,2,2,18,24,26,19,69.4,1004,25,SW,3,0.3,0.3,2013/7/16:2:00:00
31012,2013,7,16,3,2,38,32,36,23,88.7,1004,25,SW,6,0.1,0.4,2013/7/16:3:00:00
31013,2013,7,16,4,2,38,32,16,23,94.16,1004,24,SW,10,0.5,0.9,2013/7/16:4:00:00
31014,2013,7,16,5,2,13,24,13,21,94.07,1004,22,cv,2,0,0,2013/7/16:5:00:00
31015,2013,7,16,6,2,13,19,15,22,100,1004,22,cv,3,0,0,2013/7/16:6:00:00
31016,2013,7,16,7,2,23,28,18,22,100,1004,22,SW,2,0,0,2013/7/16:7:00:00
31017,2013,7,16,8,2,23,23,23,22,94.12,1004,23,SW,3,0,0,2013/7/16:8:00:00
31018,2013,7,16,9,2,31,27,30,23,94.16,1005,24,SW,5,0,0,2013/7/16:9:00:00
31019,2013,7,16,10,2,37,32,41,24,83.71,1005,27,cv,1,0,0,2013/7/16:10:00:00
31020,2013,7,16,11,2,43,30,44,24,78.97,1005,28,cv,2,0,0,2013/7/16:11:00:00
31021,2013,7,16,12,2,54,10,55,22,66.04,1005,29,SW,2,0,0,2013/7/16:12:00:00
31022,2013,7,16,13,2,56,19,48,22,66.04,1005,29,cv,1,0,0,2013/7/16:13:00:00
31023,2013,7,16,14,2,52,13,41,22,66.04,1004,29,cv,2,0,0,2013/7/16:14:00:00
31024,2013,7,16,15,2,52,13,81,21,58.65,1004,30,cv,4,0,0,2013/7/16:15:00:00
31025,2013,7,16,16,2,27,34,32,20,58.42,1003,29,cv,5,0,0,2013/7/16:16:00:00
31026,2013,7,16,17,2,26,31,55,22,69.98,1003,28,SW,2,0,0,2013/7/16:17:00:00
31027,2013,7,16,18,2,30,24,43,23,74.35,1003,28,cv,0,0,0,2013/7/16:18:00:00
31028,2013,7,16,19,2,35,22,50,25,83.82,1003,28,SW,2,0,0,2013/7/16:19:00:00
31029,2013,7,16,20,2,44,25,51,24,83.71,1003,27,cv,0,0,0,2013/7/16:20:00:00
31030,2013,7,16,21,2,50,27,54,24,88.78,1004,26,cv,0,0,0,2013/7/16:21:00:00
31031,2013,7,16,22,2,57,29,62,25,94.25,1004,26,cv,0,0,0,2013/7/16:22:00:00
31032,2013,7,16,23,2,84,39,78,25,94.25,1004,26,cv,0,0,0,2013/7/16:23:00:00
31033,2013,7,17,0,2,84,39,65,25,94.25,1004,26,cv,0,0,0,2013/7/17:0:00:00
31034,2013,7,17,1,2,83,47,58,25,94.25,1004,26,cv,1,0,0,2013/7/17:1:00:00
31035,2013,7,17,2,2,88,49,67,25,94.25,1003,26,SW,1,0,0,2013/7/17:2:00:00
31036,2013,7,17,3,2,105,43,71,25,94.25,1003,26,SW,2,0,0,2013/7/17:3:00:00
31037,2013,7,17,4,2,105,43,73,25,100,1002,25,cv,0,0,0,2013/7/17:4:00:00
31038,2013,7,17,5,2,82,43,65,25,100,1002,25,cv,0,0,0,2013/7/17:5:00:00
31039,2013,7,17,6,2,80,48,68,25,100,1002,25,cv,0,0,0,2013/7/17:6:00:00
31040,2013,7,17,7,2,84,51,80,25,100,1002,25,cv,0,0,0,2013/7/17:7:00:00
31041,2013,7,17,8,2,60,49,89,25,94.25,1002,26,cv,0,0,0,2013/7/17:8:00:00
31042,2013,7,17,9,2,48,49,78,25,88.86,1002,27,cv,0,0,0,2013/7/17:9:00:00
31043,2013,7,17,10,2,68,59,85,25,88.86,1003,27,cv,0,0,0,2013/7/17:10:00:00
31044,2013,7,17,11,2,79,65,101,25,83.82,1002,28,SW,1,0,0,2013/7/17:11:00:00
31045,2013,7,17,12,2,89,86,110,25,83.82,1002,28,SW,3,0,0,2013/7/17:12:00:00
31046,2013,7,17,13,2,87,97,107,24,74.52,1002,29,SW,4,0,0,2013/7/17:13:00:00
31047,2013,7,17,14,2,97,96,115,22,66.04,1001,29,SW,5,0,0,2013/7/17:14:00:00
31048,2013,7,17,15,2,143,82,112,22,62.35,1000,30,NW,1,0,0,2013/7/17:15:00:00
31049,2013,7,17,16,2,137,78,118,23,70.17,999,29,NW,2,0,0,2013/7/17:16:00:00
31050,2013,7,17,17,2,105,80,90,24,78.97,999,28,NW,5,0,0,2013/7/17:17:00:00
31051,2013,7,17,18,2,58,60,83,24,78.97,999,28,NW,8,0,0,2013/7/17:18:00:00
31052,2013,7,17,19,2,49,34,50,24,83.71,999,27,NE,5,0,0,2013/7/17:19:00:00
31053,2013,7,17,20,2,49,34,50,24,88.78,1000,26,NW,4,0,0,2013/7/17:20:00:00
31054,2013,7,17,21,2,35,37,46,23,88.7,1001,25,NW,9,0,0,2013/7/17:21:00:00
31055,2013,7,17,22,2,33,41,46,23,88.7,1001,25,NE,4,0,0,2013/7/17:22:00:00
31056,2013,7,17,23,2,33,41,310,23,88.7,1002,25,NW,3,0,0,2013/7/17:23:00:00
31057,2013,7,18,0,2,33,41,19,23,88.7,1001,25,NW,5,0,0,2013/7/18:0:00:00
31058,2013,7,18,1,2,15,28,22,23,94.16,1001,24,cv,1,0,0,2013/7/18:1:00:00
31059,2013,7,18,2,2,13,24,23,23,100,1001,23,cv,2,3.2,3.2,2013/7/18:2:00:00
31060,2013,7,18,3,2,19,20,20,23,100,1001,23,cv,4,9.8,13,2013/7/18:3:00:00
31061,2013,7,18,4,2,19,20,22,22,100,1001,22,cv,5,7.9,20.9,2013/7/18:4:00:00
31062,2013,7,18,5,2,16,20,27,22,100,1001,22,NW,2,1.3,22.2,2013/7/18:5:00:00
31063,2013,7,18,6,2,14,21,18,22,100,1000,22,NW,6,0.6,22.8,2013/7/18:6:00:00
31064,2013,7,18,7,2,15,20,22,22,100,1001,22,cv,1,0,0,2013/7/18:7:00:00
31065,2013,7,18,8,2,24,19,27,23,100,1001,23,cv,1,0,0,2013/7/18:8:00:00
31066,2013,7,18,9,2,20,19,29,23,100,1002,23,cv,1,0.3,0.3,2013/7/18:9:00:00
31067,2013,7,18,10,2,18,19,29,23,100,1003,23,NE,2,1.5,1.8,2013/7/18:10:00:00
31068,2013,7,18,11,2,21,19,26,23,100,1003,23,cv,1,0,0,2013/7/18:11:00:00
31069,2013,7,18,12,2,21,19,28,23,100,1003,23,cv,1,0,0,2013/7/18:12:00:00
31070,2013,7,18,13,2,28,19,32,23,94.16,1003,24,NW,2,0.2,0.2,2013/7/18:13:00:00
31071,2013,7,18,14,2,25,22,35,23,94.16,1003,24,NW,3,0,0,2013/7/18:14:00:00
31072,2013,7,18,15,2,19,19,31,23,94.16,1003,24,NW,5,0,0,2013/7/18:15:00:00
31073,2013,7,18,16,2,24,25,36,24,94.2,1003,25,SW,1,0,0,2013/7/18:16:00:00
31074,2013,7,18,17,2,32,24,44,24,94.2,1003,25,cv,0,0,0,2013/7/18:17:00:00
31075,2013,7,18,18,2,37,25,49,24,94.2,1003,25,cv,0,0,0,2013/7/18:18:00:00
